url,label,success,num_events,ssl_valid,ssl_invalid,redirects,forms,password_fields,iframes,scripts,suspicious_keywords,external_requests,page_load_time,has_errors,count_ssl_invalid,count_webdriver_error,count_ssl_valid,count_redirects,count_external_requests,count_forms_detected,count_password_fields,count_iframes_detected,count_scripts_detected,count_suspicious_keywords,count_page_load_time
https://cekrekening.id,0,False,2,1,0,0,0,0,0,0,0,0,0,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://casino-sevencasino.com,0,False,2,1,0,0,0,0,0,0,0,0,0,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://nfau.cn,0,False,2,0,1,0,0,0,0,0,0,0,0,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://bogexa8628.wixsite.com/my-site-1,1,False,2,1,0,0,0,0,0,0,0,0,0,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
http://ptovesindo.com,1,False,2,0,1,0,0,0,0,0,0,0,0,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://uspz.uspsgd.top/,1,False,2,0,1,0,0,0,0,0,0,0,0,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://sendmanagerlocnews.rag-cloud-bg.hosteur.com/Centraldoassinante/contato1/index.html,1,False,2,0,1,0,0,0,0,0,0,0,0,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://zaineey.com,0,False,2,0,1,0,0,0,0,0,0,0,0,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://ipfs.io/ipfs/QmQDMJDyBLjTnumRpseQKLCBcfNuwCKHgih2wLa2uiK98c,1,False,2,1,0,0,0,0,0,0,0,0,0,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://radiofrance.fr,0,False,2,1,0,0,0,0,0,0,0,0,0,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://360dopes.com,0,False,2,1,0,0,0,0,0,0,0,0,0,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://masterwatchmaking.com.au,0,False,2,1,0,0,0,0,0,0,0,0,0,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://allanbarbarabeard.wixsite.com/my-site-1,1,False,2,1,0,0,0,0,0,0,0,0,0,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://www.tianzhuys.com/,1,False,2,0,1,0,0,0,0,0,0,0,0,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://ipfs.eth.aragon.network/ipfs/bafybeidb475qkt3fvsvdkb4guvkviceo235safqmgij6bdvvyw6i7zcexu/,1,False,2,0,1,0,0,0,0,0,0,0,0,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://amazingtunes.com,0,False,2,1,0,0,0,0,0,0,0,0,0,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://electrichome.uk,0,False,2,1,0,0,0,0,0,0,0,0,0,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://ipfs.eth.aragon.network/ipfs/bafybeihy7cfrhrldaagmj76ayawnbrlbm6jtpoltluhbeojc3l6fkc42w4,1,False,2,0,1,0,0,0,0,0,0,0,0,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://cloudflare-ipfs.com/ipfs/Qmcqw5h8NRSYuzrdd8w6qXWKZrYpiKDqKJPCPZc8e1Kztk/ahm.html?alt=media&amp;token=033982e3-60ca-457e-b182-18a03119de12&amp;data=jason.leung@mainfreight.com,1,False,2,0,1,0,0,0,0,0,0,0,0,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://carimbos-bh.blogspot.com/,1,False,2,1,0,0,0,0,0,0,0,0,0,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://wcd.gov.in,0,False,2,1,0,0,0,0,0,0,0,0,0,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://cc543.pro,0,False,2,0,1,0,0,0,0,0,0,0,0,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://expertisez.com,0,False,2,1,0,0,0,0,0,0,0,0,0,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://webminhthuan.vn,0,False,2,1,0,0,0,0,0,0,0,0,0,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://crictimes.org,0,False,2,1,0,0,0,0,0,0,0,0,0,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://unobus.info,0,False,2,0,1,0,0,0,0,0,0,0,0,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://saucemagazine.com,0,False,2,1,0,0,0,0,0,0,0,0,0,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://apartena.net,0,False,2,1,0,0,0,0,0,0,0,0,0,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://docs.google.com/presentation/d/e/2PACX-1vRhtl70z-KUXvkqBqRJd8_3HWsIKG9vm8ql5iVGdURmKHzp1l53YMuBJuKRLvBWGOHjKqijLYtzXDVz/pub?start=false&amp;loop=false&amp;delayms=3000,1,False,2,1,0,0,0,0,0,0,0,0,0,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://7777dianying.com,0,False,2,1,0,0,0,0,0,0,0,0,0,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://resume.io/r/jnx8KjZqP,1,False,2,1,0,0,0,0,0,0,0,0,0,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://meritking-gir.org,0,False,2,0,1,0,0,0,0,0,0,0,0,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://iautogielda-mirowski.com.pl/authorize.php?fm8nisvxKhbTmKKrfFraapwPaUfHDiz2oCkl0oeQcQkZWkhLzJaN3XlekKoDMhr73NmhTXDSUD7UWSvVhX7ntsG3RqkrPizBpwEpJm4PFc5HeSmIJuGSarfQEWfOnWrbDvJwVVvQHOEpSZGRd5usYDpOKNMux1CVkgi0GJxSTgMRC3oFX0GH6lwCa0qA9D2cDLwlzlE7pZCoRFxgGVh1LVGFYOUU5myuxjwx1hcSOe819P334ZzkWXNGp1M5gAxB,1,False,2,0,1,0,0,0,0,0,0,0,0,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://usp.usspwf.top/,1,False,2,0,1,0,0,0,0,0,0,0,0,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://docs.google.com/presentation/d/e/2PACX-1vSmVQdFeDwGVilZKx9g-wePRnmUTpCJphJjcndpx-9k1qGCDELkVal8J0gUSMCNcvnJMqrI-D17GfqK/pub?start=false&amp;loop=false&amp;delayms=3000&amp;slide=id.p,1,False,2,1,0,0,0,0,0,0,0,0,0,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://creativecynchronicity.com,0,False,2,1,0,0,0,0,0,0,0,0,0,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://calumetphoto.com,0,False,2,0,1,0,0,0,0,0,0,0,0,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://hicapitalize.com,0,False,2,1,0,0,0,0,0,0,0,0,0,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://transangels.com,0,False,2,1,0,0,0,0,0,0,0,0,0,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://ipfs.io/ipfs/QmPgwBpUX5UHRN7S8pv2FxzH6SKR4o6LbmSAeAU9rtLaWW,1,False,2,1,0,0,0,0,0,0,0,0,0,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://tinyurl.com/4rr8ayyb,1,False,2,1,0,0,0,0,0,0,0,0,0,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://www.lngdirect-inicios-clientes.com,1,False,2,0,1,0,0,0,0,0,0,0,0,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://jamesfortune619.wixsite.com/my-site-4?email=jhxbjknjck%40att.net&amp;passw0rd=dajfkdfnk,1,False,2,1,0,0,0,0,0,0,0,0,0,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://cloudflare-ipfs.com/ipfs/bafkreiamua3iqq7xy65fel6x5xqqfizpzmoz2wqqureug5svy4lbmome2u?utm_source=promotions&amp;utm_medium=email&amp;utm_campaign=,1,False,2,0,1,0,0,0,0,0,0,0,0,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://vgihkn.dje79o3of79475.workers.dev,1,False,2,1,0,0,0,0,0,0,0,0,0,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://specbee.com,0,False,2,1,0,0,0,0,0,0,0,0,0,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://beuhsj.weebly.com/,1,False,2,1,0,0,0,0,0,0,0,0,0,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://pub-d69751ce7c104b1a8abc630d80ac130c.r2.dev/qc.html?websrc=96k&websrc=96k&dispatch=227&id=107340,1,False,2,1,0,0,0,0,0,0,0,0,0,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://qpwk.cn,0,False,2,0,1,0,0,0,0,0,0,0,0,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://rudy-galindo.com,0,False,2,1,0,0,0,0,0,0,0,0,0,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
http://monribotclement.wixsite.com/voipmesagsjz-1,1,False,2,0,1,0,0,0,0,0,0,0,0,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://thelotter.us,0,False,2,1,0,0,0,0,0,0,0,0,0,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://bund-berlin.de,0,False,2,1,0,0,0,0,0,0,0,0,0,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://dmjkcs.com,0,False,2,1,0,0,0,0,0,0,0,0,0,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://campinghiking.net,0,False,2,1,0,0,0,0,0,0,0,0,0,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://dynamicweb-cms.com,0,False,2,0,1,0,0,0,0,0,0,0,0,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://skyracing.com.au,0,False,2,1,0,0,0,0,0,0,0,0,0,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://heathernicoleskincare.com,0,False,2,1,0,0,0,0,0,0,0,0,0,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://ipfs.eth.aragon.network/ipfs/bafybeih2xtdarn7qvmwhc3p6n7yf6jpwzcayelf77wazcxjt2khvpidubi,1,False,2,0,1,0,0,0,0,0,0,0,0,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://jeremiahproject.com,0,False,2,1,0,0,0,0,0,0,0,0,0,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://hegjs.cn,0,False,2,0,1,0,0,0,0,0,0,0,0,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://greenbuildingadvisor.com,0,False,2,1,0,0,0,0,0,0,0,0,0,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://y35dv7.webwave.dev/,1,False,2,1,0,0,0,0,0,0,0,0,0,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://consumergoods.com,0,False,2,1,0,0,0,0,0,0,0,0,0,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://michaelmknight.com,0,False,2,1,0,0,0,0,0,0,0,0,0,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://kitchenaid.co.uk,0,False,2,1,0,0,0,0,0,0,0,0,0,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://1662137799.cn,0,False,2,0,1,0,0,0,0,0,0,0,0,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://ourtinme.godaddysites.com/,1,False,2,1,0,0,0,0,0,0,0,0,0,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://nmn.de,0,False,2,1,0,0,0,0,0,0,0,0,0,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://bafkreiarrnry5unekq3nufmcnqyni22zkin65i364zjgzzg3st4e53o23y.ipfs.cf-ipfs.com,1,False,2,0,1,0,0,0,0,0,0,0,0,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://punchbowlsocial.com,0,False,2,1,0,0,0,0,0,0,0,0,0,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://ghcspa.com,0,False,2,1,0,0,0,0,0,0,0,0,0,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://hotmail-105577.weeblysite.com/,1,False,2,1,0,0,0,0,0,0,0,0,0,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://cloudflare-ipfs.com/ipfs/QmV7tYMqEydPrPNWZwGa5efFk1fkqv2BKWMHnxwAE5BAtU?filename=securemessage.html,1,False,2,0,1,0,0,0,0,0,0,0,0,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
http://srv210659.hoster-test.ru/es/co/Recibir_paquete.php,1,False,2,0,1,0,0,0,0,0,0,0,0,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://ctem.communityocean.eu/ff,1,False,2,0,1,0,0,0,0,0,0,0,0,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://lewisblack.com,0,False,2,1,0,0,0,0,0,0,0,0,0,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://adobe-8as.pages.dev/,1,False,2,1,0,0,0,0,0,0,0,0,0,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://singleinterface.com,0,False,2,1,0,0,0,0,0,0,0,0,0,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://90hoou.cn,0,False,2,0,1,0,0,0,0,0,0,0,0,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://bumc.de,0,False,2,0,1,0,0,0,0,0,0,0,0,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
http://cerco.pages.dev,1,False,2,0,1,0,0,0,0,0,0,0,0,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://ville-pantin.fr,0,False,2,1,0,0,0,0,0,0,0,0,0,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
http://barclaypremierleaguebestplayerofalltime4.pages.dev,1,False,2,0,1,0,0,0,0,0,0,0,0,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://metafb-lux32gx.firebaseapp.com/,1,False,2,1,0,0,0,0,0,0,0,0,0,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://8307999.fls.doubleclick.net/activityi;dc_pre=CJf21dqo0oMDFcy-0QQd-2kFEQ;src=8307999;type=mob18c;cat=mob05;ord=5812182854894;gcldc=COuk68vDzoMDFdCT_QcdZNYBcw;auiddc=825799607.1704742812;u1=Non%20logue;u2=GA1.2.1441804673.1704742811;u6=forfait_postpaid_fmo_orange;u7=DOC00000000000002055;u8=S%c3%a9rie%20Sp%c3%a9ciale%20120Go%205G;u9=19.99;u23=mobile;u24=forfait_postpaid;u26=Web;u25=mobile;u43=yes;u10=1;u33=fiche_forfait;u34=DOC00000000000002055;u35=S%c3%a9rie%20Sp%c3%a9ciale%20120Go%205G;u36=19.99;u37=forfait_postpaid_fmo_orange;u40=false;u41=/tags.tiqcdn.com/utag/orange/frshoporange/prod/;u74=1;u75=https:/boutique.orange.fr/mobile/offre/forfait-serie-speciale-client-internet?dclid=COuk68vDzoMDFdCT_QcdZNYBcw;u65=COuk68vDzoMDFdCT_QcdZNYBcw;gtm=45fe4130v9166344026;gcd=11l1l1l1l1;dma=0;tcfd=10000;epver=2;~oref=https:/boutique.orange.fr/mobile/offre/forfait-serie-speciale-client-internet?dclid=COuk68vDzoMDFdCT_QcdZNYBcw,1,False,2,1,0,0,0,0,0,0,0,0,0,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://marhi.ru,0,False,2,1,0,0,0,0,0,0,0,0,0,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://jetonrougecasino777.fr,0,False,2,0,1,0,0,0,0,0,0,0,0,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://chainedu.com.cn,0,False,2,0,1,0,0,0,0,0,0,0,0,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://histoire-pour-tous.fr,0,False,2,1,0,0,0,0,0,0,0,0,0,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://cf-ipfs.com/ipfs/QmbQgvKZi73MxdnGiHLRjFN8yxx7D7bSn3szT93RHAAZd1/pup09.html,1,False,2,0,1,0,0,0,0,0,0,0,0,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://87i.keyxxmcrdpfu283.workers.dev/,1,False,2,1,0,0,0,0,0,0,0,0,0,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://pub-39fbe61cdf214eeeba676f9ba645fae3.r2.dev/shar0.html#example@example.com,1,False,2,1,0,0,0,0,0,0,0,0,0,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://talkpainting.com,0,False,2,1,0,0,0,0,0,0,0,0,0,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://cloudflare-ipfs.com/ipfs/bafkreid3v2qvnsjy3w33b6jtp5vdl3vooye4z46dnmf6sug7bwei4edk64/#tx-coordination%40blutspende.ch,1,False,2,0,1,0,0,0,0,0,0,0,0,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
http://co-openaccount.com/,1,False,2,0,1,0,0,0,0,0,0,0,0,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://hello-world-square-smoke-ae98.hlsmall.workers.dev/,1,False,2,1,0,0,0,0,0,0,0,0,0,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://reagan-webmail-100158.weeblysite.com/,1,False,2,1,0,0,0,0,0,0,0,0,0,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://chiefmfg.com,0,False,2,0,1,0,0,0,0,0,0,0,0,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://consejominero.cl,0,False,2,1,0,0,0,0,0,0,0,0,0,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://ipfs.io/ipfs/bafkreifrw6k3yb4ohljqsfdmxwimy6vrybogaqwrchjyj2libzlskhdhmy,1,False,2,1,0,0,0,0,0,0,0,0,0,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://piloti.com,0,False,2,1,0,0,0,0,0,0,0,0,0,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://thehealthcareblog.com,0,False,2,1,0,0,0,0,0,0,0,0,0,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://theastrologyplacemembership.com,0,False,2,1,0,0,0,0,0,0,0,0,0,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://doka.com,0,False,2,1,0,0,0,0,0,0,0,0,0,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://is.gd/SvdRNz,1,False,2,0,1,0,0,0,0,0,0,0,0,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://domesmarketing.com/caisseens45.html,1,False,2,1,0,0,0,0,0,0,0,0,0,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://new.express.adobe.com/webpage/PzqAQ3T9RYluS,1,False,2,1,0,0,0,0,0,0,0,0,0,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://usp.ussphr.top/pg?do=index,1,False,2,0,1,0,0,0,0,0,0,0,0,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://arre-9do.pages.dev/,1,False,2,1,0,0,0,0,0,0,0,0,0,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
http://cancelar-cambio-de-numero-aqui.zya.me/,1,False,2,0,1,0,0,0,0,0,0,0,0,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://is.gd/yoau9D,1,False,2,0,1,0,0,0,0,0,0,0,0,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://bagriders.com,0,False,2,1,0,0,0,0,0,0,0,0,0,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://vintageelectricbikes.com,0,False,2,1,0,0,0,0,0,0,0,0,0,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
http://web1-terrmalq567892.dynv6.net?http://bradesco.com.br,1,False,2,0,1,0,0,0,0,0,0,0,0,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://allerencorse.com,0,False,2,1,0,0,0,0,0,0,0,0,0,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://bafybeiaxijrtzj5uouqifvfexe5xblir7qxddii2jhqxgbt3yilxvqbawy.ipfs.cf-ipfs.com/,1,False,2,0,1,0,0,0,0,0,0,0,0,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://docs.google.com/presentation/d/e/2PACX-1vSstepOc9p9ydYdFdkde7xLsNukGNXf9HCf-dn6SBqzGGa4X7uyWYZ-rDabEjssi6W1z--Y8ULL7Rk8/pub?start=false&loop=false&delayms=3000,1,False,2,1,0,0,0,0,0,0,0,0,0,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://a.unjr.live/,1,False,2,0,1,0,0,0,0,0,0,0,0,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://is.gd/MXposte,1,False,2,0,1,0,0,0,0,0,0,0,0,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://winmtr.net,0,False,2,1,0,0,0,0,0,0,0,0,0,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://thestyleattic.co.uk,0,False,2,1,0,0,0,0,0,0,0,0,0,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
http://129.226.210.78/v3/signin/identifier?dsh=S-1341450717:1662988874143271&amp;continue=https://accounts.google.com/?&amp;xrealip=193.27.14.36&amp;followup=https://accounts.google.com/?&amp;passive=1209600&amp;flowName=GlifWebSignIn&amp;flowEntry=ServiceLogin&amp;ifkv=AQDHYWqzAKbER5Viiy1cwiN4wLDVOu8i6zTb4XFq19FXvxjOkNu6qDPPvW5wlxNHfXfJrAuPCvYz,1,False,2,0,1,0,0,0,0,0,0,0,0,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://correcagentlros.top/ar,1,False,2,0,1,0,0,0,0,0,0,0,0,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://bcrt.org.uk,0,False,2,1,0,0,0,0,0,0,0,0,0,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://wwxhajudjgwjklckvzgs20.web.app/,1,False,2,1,0,0,0,0,0,0,0,0,0,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://quran-ayat.com,0,False,2,0,1,0,0,0,0,0,0,0,0,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://brighton.co.uk,0,False,2,1,0,0,0,0,0,0,0,0,0,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://jndsbuik2linkthn-2184y129471.start.page/,1,False,2,1,0,0,0,0,0,0,0,0,0,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://general231.myportfolio.com/,1,False,2,1,0,0,0,0,0,0,0,0,0,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
http://jessegray.co.nz/,1,False,2,0,1,0,0,0,0,0,0,0,0,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://femsa.com,0,False,2,1,0,0,0,0,0,0,0,0,0,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://cloudflare-ipfs.com/ipfs/bafkreigb2njsmsdv7fxeokr4wrco2dzub2zhjmyxl7efw37ybd5g6r5poa,1,False,2,0,1,0,0,0,0,0,0,0,0,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
