url,label,type
https://cloudflare-ipfs.com/ipfs/bafkreia5p7klpzdctoi4m4parjs63bg342e7zn6zqctg5tqllmwubjwvci,Phishing,1
http://43.130.2.171/v3/signin/identifier?dsh=S-1542651402:1679335224217512&amp;continue=https://accounts.google.com/&amp;followup=https://accounts.google.com&amp;ifkv=AWnogHfjVBFABh92sUjhtmrEaZ5bp28yuCFu-Ia64jWVZMVQV-Gf3ghVESNVtubgHewt_UHI2mf5&amp;passive=1209600&amp;flowName=WebLiteSignIn&amp;flowEntry=ServiceLogin,Phishing,1
https://docs.google.com/presentation/d/e/2PACX-1vRP4g4_iDQzhZJuLI2dbbeSm-03DQRLVbTLk6UzxHyqCH-j9wglLpwu_XB-gQg_7AYunULQhL42SXcF/pub?start=false&loop=false&delayms=3000,Phishing,1
https://monetizebetter.com,Legitimate,0
https://delhi.in,Legitimate,0
https://sitesdeapostas.co.mz,Legitimate,0
https://bit.ly/3JnbdGN,Phishing,1
https://atisorkanpol.firebaseapp.com/,Phishing,1
https://40billion.com,Legitimate,0
https://paulocoelho.com.br,Legitimate,0
https://torontomls.net,Legitimate,0
https://platanios.org,Legitimate,0
https://vyung3.wixsite.com/my-site-2,Phishing,1
https://cekrekening.id,Legitimate,0
https://casino-sevencasino.com,Legitimate,0
https://nfau.cn,Legitimate,0
https://bogexa8628.wixsite.com/my-site-1,Phishing,1
http://ptovesindo.com,Phishing,1
https://uspz.uspsgd.top/,Phishing,1
https://sendmanagerlocnews.rag-cloud-bg.hosteur.com/Centraldoassinante/contato1/index.html,Phishing,1
https://zaineey.com,Legitimate,0
https://ipfs.io/ipfs/QmQDMJDyBLjTnumRpseQKLCBcfNuwCKHgih2wLa2uiK98c,Phishing,1
https://radiofrance.fr,Legitimate,0
https://360dopes.com,Legitimate,0
https://masterwatchmaking.com.au,Legitimate,0
https://allanbarbarabeard.wixsite.com/my-site-1,Phishing,1
https://www.tianzhuys.com/,Phishing,1
https://ipfs.eth.aragon.network/ipfs/bafybeidb475qkt3fvsvdkb4guvkviceo235safqmgij6bdvvyw6i7zcexu/,Phishing,1
https://amazingtunes.com,Legitimate,0
https://electrichome.uk,Legitimate,0
https://ipfs.eth.aragon.network/ipfs/bafybeihy7cfrhrldaagmj76ayawnbrlbm6jtpoltluhbeojc3l6fkc42w4,Phishing,1
https://cloudflare-ipfs.com/ipfs/Qmcqw5h8NRSYuzrdd8w6qXWKZrYpiKDqKJPCPZc8e1Kztk/ahm.html?alt=media&amp;token=033982e3-60ca-457e-b182-18a03119de12&amp;data=jason.leung@mainfreight.com,Phishing,1
https://carimbos-bh.blogspot.com/,Phishing,1
https://wcd.gov.in,Legitimate,0
https://cc543.pro,Legitimate,0
https://expertisez.com,Legitimate,0
https://webminhthuan.vn,Legitimate,0
https://crictimes.org,Legitimate,0
https://unobus.info,Legitimate,0
https://saucemagazine.com,Legitimate,0
https://apartena.net,Legitimate,0
https://docs.google.com/presentation/d/e/2PACX-1vRhtl70z-KUXvkqBqRJd8_3HWsIKG9vm8ql5iVGdURmKHzp1l53YMuBJuKRLvBWGOHjKqijLYtzXDVz/pub?start=false&amp;loop=false&amp;delayms=3000,Phishing,1
https://7777dianying.com,Legitimate,0
https://resume.io/r/jnx8KjZqP,Phishing,1
https://meritking-gir.org,Legitimate,0
https://iautogielda-mirowski.com.pl/authorize.php?fm8nisvxKhbTmKKrfFraapwPaUfHDiz2oCkl0oeQcQkZWkhLzJaN3XlekKoDMhr73NmhTXDSUD7UWSvVhX7ntsG3RqkrPizBpwEpJm4PFc5HeSmIJuGSarfQEWfOnWrbDvJwVVvQHOEpSZGRd5usYDpOKNMux1CVkgi0GJxSTgMRC3oFX0GH6lwCa0qA9D2cDLwlzlE7pZCoRFxgGVh1LVGFYOUU5myuxjwx1hcSOe819P334ZzkWXNGp1M5gAxB,Phishing,1
https://usp.usspwf.top/,Phishing,1
https://docs.google.com/presentation/d/e/2PACX-1vSmVQdFeDwGVilZKx9g-wePRnmUTpCJphJjcndpx-9k1qGCDELkVal8J0gUSMCNcvnJMqrI-D17GfqK/pub?start=false&amp;loop=false&amp;delayms=3000&amp;slide=id.p,Phishing,1
https://creativecynchronicity.com,Legitimate,0
https://calumetphoto.com,Legitimate,0
https://hicapitalize.com,Legitimate,0
https://transangels.com,Legitimate,0
https://ipfs.io/ipfs/QmPgwBpUX5UHRN7S8pv2FxzH6SKR4o6LbmSAeAU9rtLaWW,Phishing,1
https://tinyurl.com/4rr8ayyb,Phishing,1
https://www.lngdirect-inicios-clientes.com,Phishing,1
https://jamesfortune619.wixsite.com/my-site-4?email=jhxbjknjck%40att.net&amp;passw0rd=dajfkdfnk,Phishing,1
https://cloudflare-ipfs.com/ipfs/bafkreiamua3iqq7xy65fel6x5xqqfizpzmoz2wqqureug5svy4lbmome2u?utm_source=promotions&amp;utm_medium=email&amp;utm_campaign=,Phishing,1
https://vgihkn.dje79o3of79475.workers.dev,Phishing,1
https://specbee.com,Legitimate,0
https://beuhsj.weebly.com/,Phishing,1
https://pub-d69751ce7c104b1a8abc630d80ac130c.r2.dev/qc.html?websrc=96k&websrc=96k&dispatch=227&id=107340,Phishing,1
https://qpwk.cn,Legitimate,0
https://rudy-galindo.com,Legitimate,0
http://monribotclement.wixsite.com/voipmesagsjz-1,Phishing,1
https://thelotter.us,Legitimate,0
https://bund-berlin.de,Legitimate,0
https://dmjkcs.com,Legitimate,0
https://campinghiking.net,Legitimate,0
https://dynamicweb-cms.com,Legitimate,0
https://skyracing.com.au,Legitimate,0
https://heathernicoleskincare.com,Legitimate,0
https://ipfs.eth.aragon.network/ipfs/bafybeih2xtdarn7qvmwhc3p6n7yf6jpwzcayelf77wazcxjt2khvpidubi,Phishing,1
https://jeremiahproject.com,Legitimate,0
https://hegjs.cn,Legitimate,0
https://greenbuildingadvisor.com,Legitimate,0
https://y35dv7.webwave.dev/,Phishing,1
https://consumergoods.com,Legitimate,0
https://michaelmknight.com,Legitimate,0
https://kitchenaid.co.uk,Legitimate,0
https://1662137799.cn,Legitimate,0
https://ourtinme.godaddysites.com/,Phishing,1
https://nmn.de,Legitimate,0
https://bafkreiarrnry5unekq3nufmcnqyni22zkin65i364zjgzzg3st4e53o23y.ipfs.cf-ipfs.com,Phishing,1
https://punchbowlsocial.com,Legitimate,0
https://ghcspa.com,Legitimate,0
https://hotmail-105577.weeblysite.com/,Phishing,1
https://cloudflare-ipfs.com/ipfs/QmV7tYMqEydPrPNWZwGa5efFk1fkqv2BKWMHnxwAE5BAtU?filename=securemessage.html,Phishing,1
http://srv210659.hoster-test.ru/es/co/Recibir_paquete.php,Phishing,1
https://ctem.communityocean.eu/ff,Phishing,1
https://lewisblack.com,Legitimate,0
https://adobe-8as.pages.dev/,Phishing,1
https://singleinterface.com,Legitimate,0
https://90hoou.cn,Legitimate,0
https://bumc.de,Legitimate,0
http://cerco.pages.dev,Phishing,1
https://ville-pantin.fr,Legitimate,0
http://barclaypremierleaguebestplayerofalltime4.pages.dev,Phishing,1
https://metafb-lux32gx.firebaseapp.com/,Phishing,1
https://8307999.fls.doubleclick.net/activityi;dc_pre=CJf21dqo0oMDFcy-0QQd-2kFEQ;src=8307999;type=mob18c;cat=mob05;ord=5812182854894;gcldc=COuk68vDzoMDFdCT_QcdZNYBcw;auiddc=825799607.1704742812;u1=Non%20logue;u2=GA1.2.1441804673.1704742811;u6=forfait_postpaid_fmo_orange;u7=DOC00000000000002055;u8=S%c3%a9rie%20Sp%c3%a9ciale%20120Go%205G;u9=19.99;u23=mobile;u24=forfait_postpaid;u26=Web;u25=mobile;u43=yes;u10=1;u33=fiche_forfait;u34=DOC00000000000002055;u35=S%c3%a9rie%20Sp%c3%a9ciale%20120Go%205G;u36=19.99;u37=forfait_postpaid_fmo_orange;u40=false;u41=/tags.tiqcdn.com/utag/orange/frshoporange/prod/;u74=1;u75=https:/boutique.orange.fr/mobile/offre/forfait-serie-speciale-client-internet?dclid=COuk68vDzoMDFdCT_QcdZNYBcw;u65=COuk68vDzoMDFdCT_QcdZNYBcw;gtm=45fe4130v9166344026;gcd=11l1l1l1l1;dma=0;tcfd=10000;epver=2;~oref=https:/boutique.orange.fr/mobile/offre/forfait-serie-speciale-client-internet?dclid=COuk68vDzoMDFdCT_QcdZNYBcw,Phishing,1
https://marhi.ru,Legitimate,0
https://jetonrougecasino777.fr,Legitimate,0
https://chainedu.com.cn,Legitimate,0
https://histoire-pour-tous.fr,Legitimate,0
https://cf-ipfs.com/ipfs/QmbQgvKZi73MxdnGiHLRjFN8yxx7D7bSn3szT93RHAAZd1/pup09.html,Phishing,1
https://87i.keyxxmcrdpfu283.workers.dev/,Phishing,1
https://pub-39fbe61cdf214eeeba676f9ba645fae3.r2.dev/shar0.html#example@example.com,Phishing,1
https://talkpainting.com,Legitimate,0
https://cloudflare-ipfs.com/ipfs/bafkreid3v2qvnsjy3w33b6jtp5vdl3vooye4z46dnmf6sug7bwei4edk64/#tx-coordination%40blutspende.ch,Phishing,1
http://co-openaccount.com/,Phishing,1
https://hello-world-square-smoke-ae98.hlsmall.workers.dev/,Phishing,1
https://reagan-webmail-100158.weeblysite.com/,Phishing,1
https://chiefmfg.com,Legitimate,0
https://consejominero.cl,Legitimate,0
https://ipfs.io/ipfs/bafkreifrw6k3yb4ohljqsfdmxwimy6vrybogaqwrchjyj2libzlskhdhmy,Phishing,1
https://piloti.com,Legitimate,0
https://thehealthcareblog.com,Legitimate,0
https://theastrologyplacemembership.com,Legitimate,0
https://doka.com,Legitimate,0
https://is.gd/SvdRNz,Phishing,1
https://domesmarketing.com/caisseens45.html,Phishing,1
https://new.express.adobe.com/webpage/PzqAQ3T9RYluS,Phishing,1
https://usp.ussphr.top/pg?do=index,Phishing,1
https://arre-9do.pages.dev/,Phishing,1
http://cancelar-cambio-de-numero-aqui.zya.me/,Phishing,1
https://is.gd/yoau9D,Phishing,1
https://bagriders.com,Legitimate,0
https://vintageelectricbikes.com,Legitimate,0
http://web1-terrmalq567892.dynv6.net?http://bradesco.com.br,Phishing,1
https://allerencorse.com,Legitimate,0
https://bafybeiaxijrtzj5uouqifvfexe5xblir7qxddii2jhqxgbt3yilxvqbawy.ipfs.cf-ipfs.com/,Phishing,1
https://docs.google.com/presentation/d/e/2PACX-1vSstepOc9p9ydYdFdkde7xLsNukGNXf9HCf-dn6SBqzGGa4X7uyWYZ-rDabEjssi6W1z--Y8ULL7Rk8/pub?start=false&loop=false&delayms=3000,Phishing,1
https://a.unjr.live/,Phishing,1
https://is.gd/MXposte,Phishing,1
https://winmtr.net,Legitimate,0
https://thestyleattic.co.uk,Legitimate,0
http://129.226.210.78/v3/signin/identifier?dsh=S-1341450717:1662988874143271&amp;continue=https://accounts.google.com/?&amp;xrealip=193.27.14.36&amp;followup=https://accounts.google.com/?&amp;passive=1209600&amp;flowName=GlifWebSignIn&amp;flowEntry=ServiceLogin&amp;ifkv=AQDHYWqzAKbER5Viiy1cwiN4wLDVOu8i6zTb4XFq19FXvxjOkNu6qDPPvW5wlxNHfXfJrAuPCvYz,Phishing,1
https://correcagentlros.top/ar,Phishing,1
https://bcrt.org.uk,Legitimate,0
https://wwxhajudjgwjklckvzgs20.web.app/,Phishing,1
https://quran-ayat.com,Legitimate,0
https://brighton.co.uk,Legitimate,0
https://jndsbuik2linkthn-2184y129471.start.page/,Phishing,1
https://general231.myportfolio.com/,Phishing,1
http://jessegray.co.nz/,Phishing,1
https://femsa.com,Legitimate,0
https://cloudflare-ipfs.com/ipfs/bafkreigb2njsmsdv7fxeokr4wrco2dzub2zhjmyxl7efw37ybd5g6r5poa,Phishing,1
http://lgt-cs.com,Phishing,1
http://blockchainrectification9.pages.dev,Phishing,1
http://arafathrumman.github.io/facebook-login-signup-page/,Phishing,1
https://kenshoo.com,Legitimate,0
https://la-press.org,Legitimate,0
https://sassybooboutique.net,Legitimate,0
https://wetransconect-71216.web.app/,Phishing,1
https://kenall.com,Legitimate,0
https://picycles.ie,Legitimate,0
https://usps.posthelpnb.com/,Phishing,1
https://docs.google.com/presentation/d/e/2PACX-1vQZlopTXReSbU6yIiKzZUiinyqPyq40d7idzngfqA32nssC54zwYFwseyRa_8Z8ClmweBgfpt4HFFd9/pub?start=false&loop=false&delayms=3000,Phishing,1
https://htyunqi.com.cn,Legitimate,0
https://eventifpa.it,Legitimate,0
https://panoramaed.com,Legitimate,0
https://cloudflare-ipfs.com/ipfs/bafybeidomyc4ryrpqflw2ffaaoq4b6r4zughbv3jzj24lnkzucg7c6hy5m/domain-verification.htm,Phishing,1
https://polishedclosets.com,Legitimate,0
https://pub-037a4c8cee0e47ac8877f62be0f937f3.r2.dev/index.html,Phishing,1
https://avtodor-tr.ru,Legitimate,0
https://qjhtsm.cn,Legitimate,0
https://usps.mytrackingyb.top/,Phishing,1
https://tinyurl.com/p2ozqc6,Phishing,1
https://wardrobefashion.com,Legitimate,0
https://whemjy.webwave.dev/,Phishing,1
https://concursosnobrasil.com.br,Legitimate,0
https://instrument.com.cn,Legitimate,0
https://qrco.de/behxMJ,Phishing,1
https://chorus.fm,Legitimate,0
https://wctu.org,Legitimate,0
https://bafybeibq2qlv5amvjhx325bi5wgzez2y7576jcnwtl27s5gxfckmbnevxa.ipfs.cf-ipfs.com/me.html,Phishing,1
https://minorityreport.com,Legitimate,0
https://oostende.net,Legitimate,0
https://pub-eeea8d43d69b425aac2140009ecbbac5.r2.dev/icann-orndblk/st-or-hom.html,Phishing,1
https://xyjob.com,Legitimate,0
https://royalpark.su,Legitimate,0
https://laphamsquarterly.org,Legitimate,0
https://nolifetilmetal.com,Legitimate,0
https://rofus.nu,Legitimate,0
https://hd95567.cn,Legitimate,0
https://etra.fi,Legitimate,0
https://mentaalvitaal.nl,Legitimate,0
https://cloudflare-ipfs.com/ipfs/bafkreidzbvh3jkvxrc44o7tjpzplrdnflal5ozusxhh3iplnjulgoccwyq,Phishing,1
https://charlotteobserver.com,Legitimate,0
https://coastalresilience.org,Legitimate,0
https://profile.classers.shop/,Phishing,1
https://ff.memberr-garena.vn/,Phishing,1
https://bafybeib7mnirupik4yfzemcmh377ybsrbop3wzxt7ajjhok5xs5by5lxa4.ipfs.cf-ipfs.com/,Phishing,1
https://enterprise.net,Legitimate,0
https://bipei.com.cn,Legitimate,0
https://vinu.edu,Legitimate,0
https://jmadco.com,Legitimate,0
https://sifd.eu,Legitimate,0
https://still-poetry-77cd.uitsnnassdtaa3215.workers.dev/,Phishing,1
https://altv.tv,Legitimate,0
https://swisspasshilferechung.sviluppo.host/v3/oevlogin/ui/app/auth/flow/swisspass-login-uid-pw-rem/78765/Entry.php,Phishing,1
https://cloudflare-ipfs.com/ipfs/bafybeiayrdwwcsn4wgoq4cztu532lzmjstmqf3h5r37q4be5yucdjy65qq,Phishing,1
https://englishcut.com,Legitimate,0
https://taitien.com,Legitimate,0
https://regaloreciennacido.com,Legitimate,0
https://www.difxxysm.top,Phishing,1
https://canada-e4075.firebaseapp.com/,Phishing,1
https://neumannlawoffices.com,Legitimate,0
https://studyguide.org,Legitimate,0
https://revolution-energetique.com,Legitimate,0
https://fynkelto.com,Legitimate,0
https://tudocommoda.com,Legitimate,0
http://review09.mmm.page/,Phishing,1
https://home-104238.weeblysite.com/,Phishing,1
https://eaupourtous.org/.W.con/connect/index.html,Phishing,1
https://sniboxper-opera.zzux.com,Phishing,1
https://mariemarie121014.wixsite.com/my-site,Phishing,1
https://docs.google.com/presentation/d/e/2PACX-1vQKuXib-EZ5OcL-V_ERvB0aN7cHE094R1aqN5Sp0i3hanTYRQySoreSvqcoHJIoZS4btVuE9tX1PKgG/pub?start=false&amp;loop=false&amp;delayms=3000&amp;slide=id.p,Phishing,1
https://initialredwoodtitle.retool.com/embedded/public/d6ccf675-6a6f-461a-b24c-4f94a5869bea,Phishing,1
https://ipfs.eth.aragon.network/ipfs/bafybeigxtjjp5mmhxn5zsfwyky2vobh7eqydvjcvm772bqrpxh3ajcu2ye/mnx.html,Phishing,1
https://cf-ipfs.com/ipfs/QmWnsNWkp2wGEAsqMJM96tKUitvrertAkmo7b9zQF1B4Di/indexme4u.html,Phishing,1
https://corneoargertllro.top/ar,Phishing,1
https://addlly.ai,Legitimate,0
https://dsc.fyi/siteallegropl/,Phishing,1
https://ko66.fish,Legitimate,0
https://mochida.co.jp,Legitimate,0
https://sites.google.com/view/seugdre,Phishing,1
https://llivenodefix.pages.dev/walletpage,Phishing,1
https://macross2.net,Legitimate,0
https://ideasfestival.co.uk,Legitimate,0
https://shinkoafrika.net,Legitimate,0
https://axa.com,Legitimate,0
https://car2go.com,Legitimate,0
https://sky-platform.cn,Legitimate,0
https://new.express.adobe.com/webpage/B20GNUjanySwt,Phishing,1
https://rogers-104486.weeblysite.com/,Phishing,1
https://cf-ipfs.com/ipfs/QmQRZh17ZkVThRzEs1gAjwkeVKTgtwLnV6HZMRTxKE773k/greenmark61_onedrive901.html,Phishing,1
https://sites.google.com/view/attttstttegegrsksw/home,Phishing,1
https://ipfs.eth.aragon.network/ipfs/bafybeihtyoevmuakq7dmllzbinbhulyacnvonagwixtcbm53kieu2ioigm,Phishing,1
https://pfmlnu3e6.duckdns.org/,Phishing,1
https://bhavin0077.github.io/Netflix/,Phishing,1
https://openbazaar.org,Legitimate,0
https://www.cannonsatnoonfarm.com/,Phishing,1
https://43414.cn,Legitimate,0
https://docs.google.com/presentation/d/e/2PACX-1vTDulMZ1vTEIktrtvzBWH55oICP7SxIMWxU1BZ7xLWeYGdV8Fs4MssiAiHnZq6lRQKfAcze4mhU1W-E/pub?start=false&amp;loop=false&amp;delayms=3000,Phishing,1
https://jebyjw7bs.s-qn.my.id/,Phishing,1
https://alicewalkersgarden.com,Legitimate,0
https://ifnotnowmovement.org,Legitimate,0
https://victoriaslavender.com,Legitimate,0
https://ppt.cc/fyA0lx,Phishing,1
https://shopstands.com,Legitimate,0
https://2j.fr/ij0,Phishing,1
https://hyperfollow.com/abbdbbd,Phishing,1
https://juno-107424.weeblysite.com/,Phishing,1
https://usedcardboardboxes.com,Legitimate,0
https://bafybeidqu6f6qs5g3qt4ozqwfxh4fypywwxtmz57leqsfks4anaio5qlwi.ipfs.cf-ipfs.com/verified.html,Phishing,1
https://new.express.adobe.com/webpage/tUB76u4SLxbfk,Phishing,1
https://nmao.go.jp,Legitimate,0
https://att-sign-in-105184.weeblysite.com/,Phishing,1
https://dsetifd.cn/,Phishing,1
https://visnweb.com.cn,Legitimate,0
https://indy.com,Legitimate,0
https://metafb-z2bpmk7.web.app/,Phishing,1
https://bafybeigkmsx4xr4qheshyhwkkkltz2zsg7wvtaabwyjt6waj5vsm4eeb4a.ipfs.dweb.link/,Phishing,1
https://nataliakills.net,Legitimate,0
https://att-sign-in-104556.weeblysite.com/,Phishing,1
https://rec-tch-k-p-a-y-chck-p-a-l-reg.com/home/cc.php,Phishing,1
https://interparus.com,Legitimate,0
https://update-spk.de/sprks,Phishing,1
https://metalformingmagazine.com,Legitimate,0
https://swharden.com,Legitimate,0
https://sky-103613.weeblysite.com/,Phishing,1
https://ipfs.eth.aragon.network/ipfs/bafybeianei2cz3aknpdnvmqai2pwal6ny6ye6wi22dim5li2f4geycj73m,Phishing,1
http://telegram-ut.com,Phishing,1
https://bafybeiga27omd7a4ynaljurdobmbfc4nz7tb4k3k5uxjww2xzgkru57npm.ipfs.cf-ipfs.com/logs.html,Phishing,1
https://scribbr.co.uk,Legitimate,0
https://bafybeia2mbwuawa2p2t4enjauvgl34i5zqmdtf35doasf6bqbh4s22qkt4.ipfs.cf-ipfs.com/,Phishing,1
http://43.130.2.171/InteractiveLogin?continue=https://accounts.google.com/&amp;followup=https://accounts.google.com&amp;passive=1209600&amp;ifkv=AQMjQ7T3HqnLdoM9JeO4EybLYziEAx1cw3_3DE262vOJMYTEq5QbM55Rzi8zTwSB8gwjq96k4bcK,Phishing,1
https://926tech.cn,Legitimate,0
https://bafybeiemrqmrwml4ecdnyald5jsipavzsc6n3cfv344alveuvbwgquyw3q.ipfs.w3s.link/aymt.html/,Phishing,1
https://bafybeih6xkafwolnjq6q2pqtkmqdwgzzeqnidow3seglrtsutuwkv6itlm.ipfs.cf-ipfs.com/,Phishing,1
https://ipfs.eth.aragon.network/ipfs/bafybeibe2xxmuidi5jxylhawu4jezhvwlvliyozjzfq5rnudkawfjrtp3q//owa.html,Phishing,1
https://blank-jerseys.com,Legitimate,0
https://ycju26.webwave.dev/,Phishing,1
https://cottonandcanvasco.com,Legitimate,0
http://juliegr.com/,Phishing,1
https://microdynecomputers.com,Phishing,1
https://bafybeigb7pejkqax4ph66z7vzkpdcuj4r5qalwnwmy3rrsgrsu34kjnrwm.ipfs.nftstorage.link/dott.petrell_owa0981.html,Phishing,1
http://www.appurl.io/fMnFxYiWgw,Phishing,1
https://na20raslou.web.app/,Phishing,1
https://walterewilliams.com,Legitimate,0
https://enquete-uphf.web.app/,Phishing,1
https://pub-cfdfe5ac41334660b31a97b4d228da38.r2.dev/index.html,Phishing,1
https://naitangpai.com.cn,Legitimate,0
http://pub-eb181a04305b4c9196b4eeff57b45bd9.r2.dev/index2.html,Phishing,1
https://petronas.com,Legitimate,0
https://cloudflare-ipfs.com/ipfs/bafybeid7izsni5hcndpybbnexgx6twohnjwsip6mhgirlyihwxnv4puqri/Number08.html,Phishing,1
https://web-lance.net,Legitimate,0
https://core-docs-8e33.alaonsresmiek.workers.dev/,Phishing,1
http://newburycafe.co.za/Webmail/62/Webmail/webmail.php,Phishing,1
https://dulk.de,Legitimate,0
https://bafkreib6ek4bz5rqjmqvs7eylyuyvqarq6u4i4xy7ggpxs7owvr5g7uyqy.ipfs.nftstorage.link,Phishing,1
https://wgbh.org,Legitimate,0
https://bearconservation.org.uk,Legitimate,0
https://biomart.cn,Legitimate,0
https://cloudflare-ipfs.com/ipfs/bafybeiah7prt54abtkndveywwsozykbutftarks4yfvq6ilk5xkbbwafle//login.htm,Phishing,1
https://teatroespanol.es,Legitimate,0
https://gdufe.edu.cn,Legitimate,0
http://bdhg.pages.dev,Phishing,1
https://fosa.formstack.com/forms/hg,Phishing,1
https://bit.ly/3MciACZ,Phishing,1
https://vocamus.net,Legitimate,0
https://reddhart.ca,Legitimate,0
https://xhm1w4.webwave.dev/,Phishing,1
https://outlook-102310.weeblysite.com/,Phishing,1
https://cloudflare-ipfs.com/ipfs/bafybeiep2pgtdmirohh5sltnn5fehtkqclq4tfquaypb63mkj2dwqjurem,Phishing,1
https://sunstone.org,Legitimate,0
https://b-academy.jp,Legitimate,0
http://sfgvcd.douso.xyz/,Phishing,1
https://new.express.adobe.com/webpage/xjK8oAGJ0wkDt,Phishing,1
https://barrioprosperidad.es,Legitimate,0
https://diversityresources.com,Legitimate,0
https://dawn-dew-d54f.h245sd0jun.workers.dev/,Phishing,1
https://orhi-di.net,Legitimate,0
https://indoortemp.com,Legitimate,0
https://att-102237.weeblysite.com/,Phishing,1
https://moneymakerfactory.ru,Legitimate,0
https://serwery.pl,Legitimate,0
https://agenciatributaria.es,Legitimate,0
https://givemesport.com,Legitimate,0
http://csskindeal.com/,Phishing,1
https://ipfs.eth.aragon.network/ipfs/bafybeifjpsdcikv3me5jxe2wuhfbrt6y57j6pw2wzwln3pjoorrqck6aue/BDB.html,Phishing,1
https://cf-ipfs.com/ipfs/QmZhGBV5hEEbCJLmYdLWATXF9ytjX6HWdBpuhppT1jgDnA/que.html,Phishing,1
https://profuturo.education,Legitimate,0
https://notino.ua,Legitimate,0
https://lovefords.org,Legitimate,0
https://olx.com,Legitimate,0
https://purrli.com,Legitimate,0
https://konubinix.eu/ipfs/QmQwebbFdHj7d6fVgXv9TQjWyRnnZ7TLN6F442mjKVdyyf,Phishing,1
https://cf-ipfs.com/ipfs/QmNfwqDy1ym9q4XJU9DPeFi7YEMcxvLYsffgeY7hyD899a/02-110-01-0-f9c3h4-f9u3-r9hfd.html,Phishing,1
https://z0ukun.com,Legitimate,0
https://smtc-grenoble.org,Legitimate,0
https://ipfs.eth.aragon.network/ipfs/bafybeihcrezu4scbxedtsl6geauomnosmopwj4zzudl4m2ir3ymlo7driq/VVV.html,Phishing,1
https://sites.google.com/view/gmxfesx/home,Phishing,1
https://www.cakeresume.com/at-t-e46a6d,Phishing,1
https://royallib.com,Legitimate,0
http://ebyxlmijfb.duckdns.org,Phishing,1
https://familyspice.com,Legitimate,0
https://cloudflare-ipfs.com/ipfs/bafkreibh6h2xxzm2jbjyi4jabsb7c2hpwisqda45tx3bc3maeetgi5vija,Phishing,1
https://histgeo.ru,Legitimate,0
https://tefal.pl,Legitimate,0
https://mymicroofficebox.myportfolio.com/,Phishing,1
https://pub-d590b7dd12814743bc4ac2ebe0c4b781.r2.dev/numbw.html,Phishing,1
https://docs.google.com/presentation/d/e/2PACX-1vRogrlGjZiYlDzj3bKYMDmyqMBYU3cL8rgmuOC0Th4bq6kIOdv_9QgYV1v6QZmLGIg-qZmpqPZVjxMQ/pub?start=false&amp;loop=false&amp;delayms=3000,Phishing,1
https://jzpgve.cn,Legitimate,0
https://zhongshengwsl.com,Legitimate,0
https://tscassociates.com,Legitimate,0
https://tnemec.com,Legitimate,0
https://thedigitaldreambook.com,Legitimate,0
https://new-project-c3ead.firebaseapp.com/,Phishing,1
https://hunqingnj.com.cn,Legitimate,0
https://docs.google.com/presentation/d/e/2PACX-1vSS5I4Uf5bJnhDE6fVxJA2SjZWZRB8VMNPqbkGvNGUHQBYsfXQN0LYqTOQyZgoNWGlQKev-FkSUtyie/pub?start=false&amp;loop=false&amp;delayms=3000,Phishing,1
https://cf-ipfs.com/ipfs/QmZChLY89RfMAvZEv3mYBhkFmxMmGL2kzC5d5jZyX2p2HB/rfwcdaj752379dx.html,Phishing,1
https://champagne.fr,Legitimate,0
https://jljt.gov.cn,Legitimate,0
https://perfumeoilstore.com,Legitimate,0
https://microsoft-102779.weeblysite.com/,Phishing,1
https://drjahlov.ru,Legitimate,0
https://via0.com/ipfs/QmaBQMLfb7W99ydHyFq1tqyaUJqLsnA2bm8WybgfjEYdbU,Phishing,1
https://lensology.co.uk,Legitimate,0
https://tinyurl.com/45FTYSFF,Phishing,1
https://triennale.it,Legitimate,0
https://case100962085634120.web.app/,Phishing,1
https://pub-a3a5a8cea3c04c628a089478faa7d611.r2.dev/signon.html,Phishing,1
https://prodigy.net,Legitimate,0
https://docs.google.com/presentation/d/e/2PACX-1vQIfAYx8SWXS6iacZROliD9sWBM1_GSeLI_v2bZYOfAz7XvqVj1qAoa0TY4Z3rpL1Sn0vTk_XX3xyD_/pub?start=false&amp;loop=false&amp;delayms=3000,Phishing,1
https://91a91a18.remove-issue.pages.dev,Phishing,1
https://microsoft-104143.weeblysite.com/,Phishing,1
https://luminatedata.com,Legitimate,0
https://login-htomail.webcindario.com/,Phishing,1
https://aurorapens.ru,Legitimate,0
https://allegro.izakup.pl/oferta/samsung-galaxy-s24-ultra-512gb?id=232566252,Phishing,1
https://cf-ipfs.com/ipfs/QmeNEd4CYnQyY6vHZFqqVJBVh2kDZa5NF23r3HgjXLsnJX,Phishing,1
https://cloudflare-ipfs.com/ipfs/bafybeiaempllkkbi6yvi62a46oona2gtoxlvdfamg6ety52v64dbnvrzii/zzaqx,Phishing,1
https://pub-8d4e3f9f7e0d427883d20315ec87c7d1.r2.dev/usa/index.html,Phishing,1
https://glorydayspreschool.org,Legitimate,0
https://hi.lt,Legitimate,0
https://axie-land-page.blogspot.com/,Phishing,1
https://casinosonlinex.com,Legitimate,0
https://avclub.pro,Legitimate,0
https://stapletonselectrical.ie,Legitimate,0
https://johnnycashmuseum.com,Legitimate,0
http://sl-gm.com,Phishing,1
https://nerdwallet.com,Legitimate,0
https://cyg3.terbaiik.com/,Phishing,1
https://anarchia.hu,Legitimate,0
https://greyhound.co.th,Legitimate,0
